Sample_ID,tissue_source_site,patient_id,Cancer_Type,Sample_Type,SetID,X1433EPSILON,X4EBP1,X4EBP1_pS65,X4EBP1_pT37T46,X53BP1,ACC_pS79,ACC1,AKT,AKT_pS473,AKT_pT308,AMPKALPHA,AMPKALPHA_pT172,AR,ASNS,ATM,BAK,BAX,BCL2,BCLXL,BECLIN,BETACATENIN,BID,BIM,CJUN_pS73,CKIT,CMET_pY1235,CMYC,CRAF,CRAF_pS338,CASPASE7CLEAVEDD198,CAVEOLIN1,CD31,CD49B,CDK1,CHK1,CHK1_pS345,CHK2,CHK2_pT68,CIAP,CLAUDIN7,COLLAGENVI,CYCLINB1,CYCLIND1,CYCLINE1,DJ1,DVL3,ECADHERIN,EEF2,EEF2K,EGFR,EGFR_pY1068,EGFR_pY1173,EIF4E,ERALPHA,ERALPHA_pS118,ERK2,FIBRONECTIN,FOXO3A,GAB2,GATA3,GSK3ALPHABETA,GSK3ALPHABETA_pS21S9,HER2,HER2_pY1248,HER3,HER3_pY1289,HSP70,IGFBP2,INPP4B,IRS1,JNK_pT183Y185,JNK2,KU80,LCK,LKB1,MAPK_pT202Y204,MEK1,MEK1_pS217S221,MIG6,MRE11,MTOR,MTOR_pS2448,NCADHERIN,NFKBP65_pS536,NF2,NOTCH1,PCADHERIN,P27,P27_pT157,P38MAPK,P38_pT180Y182,P53,P70S6K1,P70S6K_pT389,P90RSK_pT359S363,PAI1,PAXILLIN,PCNA,PDK1_pS241,PEA15,PI3KP110ALPHA,PKCALPHA,PKCALPHA_pS657,PKCDELTA_pS664,PR,PRAS40_pT246,PTEN,RAD50,RAD51,RB_pS807S811,S6,S6_pS235S236,S6_pS240S244,SHC_pY317,SMAD1,SMAD3,SMAD4,SRC,SRC_pY416,SRC_pY527,STAT3_pY705,STAT5ALPHA,STATHMIN,SYK,TUBERIN,VEGFR2,XRCC1,YAP,YAP_pS127,YB1,YB1_pS102,X4EBP1_pT70,ARAF_pS299,ANNEXINVII,ARID1A,BRAF,BAD_pS112,BAP1C4,BRCA2,CD20,CYCLINE2,ETS1,EIF4G,FASN,FOXO3A_pS318S321,FOXM1,G6PD,GAPDH,GSK3_pS9,HEREGULIN,MYH11,MYOSINIIA_pS1943,NRAS,NDRG1_pT346,P21,P27_pT198,P90RSK,PDCD4,PDK1,PEA15_pS116,PI3KP85,PKCPANBETAII_pS660,PRDX1,RAB11,RAB25,RAPTOR,RBM15,RICTOR,RICTOR_pT1135,SCD1,SF2,TAZ,TIGAR,TRANSGLUTAMINASE,TFRC,TSC1,TUBERIN_pT1462,EPPK1,XBP1,ACETYLATUBULINLYS40,P62LCKLIGAND,X1433BETA,X1433ZETA,ACVRL1,DIRAS3,ANNEXIN1,PREX1,ADAR1,JAB1,CMET,CASPASE8,ERCC1,MSH2,MSH6,PARPCLEAVED,RB,SETD2,SMAC,SNAIL,BRD4,CDK1_pY15,ARAF,BRAF_pS445,BCL2A1,CABL,CASPASE3,CD26,CHK1_pS296,COG3,DUSP4,ERCC5,IGF1R_pY1135Y1136,IRF1,JAK2,P16INK4A,SHP2_pY542,PDL1
TCGA-JY-A6FG-01A-21-A41X-20,JY,A6FG,ESCA,Primary,91,0.046272,1.2072,0.2698,1.2429,-1.0297,0.56381,0.21853,0.16777,-0.24455,-0.1473,,,,-0.10317,-0.90452,-0.97912,-0.67387,-0.71506,-0.57064,-0.11408,1.5513,-0.14275,-0.74688,-0.10562,-0.49535,-0.071894,-0.77163,0.0948,-0.072444,1.4388,1.4326,-0.28574,0.14306,-0.72979,-0.57684,0.060325,-0.23274,0.16438,-0.013141,-0.84122,-0.27716,-0.21797,0.14442,0.09457,-0.7685,0.16043,0.34001,1.1633,0.42758,0.90246,0.96647,0.0032048,0.12526,-2.0963,-0.58539,0.0046573,-0.18982,-0.15596,-0.44048,-1.1216,0.036364,0.68855,0.45335,0.29506,-0.55326,1.1542,-1.167,0.5897,-0.94238,0.45792,-0.27347,0.30025,-0.20926,0.20691,-0.19905,-0.82208,0.21719,0.31077,0.064626,0.12069,-0.36917,-0.22555,0.30284,0.20993,0.38028,0.68354,-0.051548,-0.22231,-0.10687,0.24576,1.651,-0.038725,0.27298,0.13138,-0.3868,1.5439,0.58925,-0.062114,0.34466,0.17677,0.079001,1.1057,0.24323,-0.010696,-0.3358,0.25543,0.12636,-0.26116,-0.023555,-0.24662,0.11345,0.23167,-0.61463,-0.0053398,-0.49268,0.071937,-0.28322,-0.27083,0.89995,0.30363,0.0061516,-0.18264,-0.11787,0.44362,-0.15539,1.5328,-0.69172,-0.020884,0.40133,0.13664,0.30211,0.20442,-0.1243,0.029129,0.2191,0.012541,0.74989,-0.46046,-0.0057144,-0.27397,-0.48008,0.31059,0.30264,0.12425,0.011708,-0.21123,0.1045,-0.26511,0.37669,0.26714,0.059801,0.79413,-0.16418,4.1783,-0.50382,-0.20196,-0.32307,1.2756,0.28191,0.90086,-0.18828,0.20584,-0.061282,-0.13145,0.6324,-0.32316,-0.045016,0.88921,0.51458,0.10532,-0.18106,0.19416,-0.067539,0.25842,-0.76427,0.052908,-0.11154,5.7678,0.57763,-1.2369,-0.40828,0.00066379,0.72206,-0.12331,-0.036114,2.4822,-0.38745,-0.47411,-0.082081,-0.37678,0.075028,-0.80187,-1.0531,-0.43548,-0.32843,-0.34179,0.50397,-0.96435,-0.28406,-0.33505,-0.37383,0.24657,0.27667,0.15474,0.17567,-0.15555,-0.023698,0.015111,-0.35349,-0.40504,-0.29343,0.18349,0.37455,0.064119,0.19161,0.27898,0.44887
TCGA-Q9-A6FU-01A-21-A41X-20,Q9,A6FU,ESCA,Primary,91,0.11623,0.33211,-0.067513,-0.52757,-0.57567,0.51917,0.39288,0.26564,-1.0568,-1.1689,-0.060333,0.88041,-1.0743,0.1544,-0.2704,0.97359,-0.55245,-0.53662,-0.45885,0.028873,0.28901,-0.35062,-0.036431,-0.09202,1.103,0.057955,-0.50425,0.12778,-0.06191,-0.69219,1.5658,0.14789,0.15755,-0.035817,-0.34558,-0.13839,-0.44259,0.36517,0.057633,-0.54224,-0.14294,-0.20706,-0.2039,0.31513,-0.37768,0.97358,0.36997,-0.1866,0.81617,4.493,3.7998,2.6164,-0.23373,-1.4374,-0.43187,-0.015203,1.328,0.38658,-0.34949,-0.67629,0.18113,-0.59877,-0.33353,0.84705,-0.43332,0.32707,-1.3883,1.7031,0.3546,1.0138,-0.063232,-0.24339,0.064289,-0.1355,-0.064156,-0.37678,0.21039,0.12224,0.16619,0.32566,0.21587,-0.027233,-0.29631,0.11201,0.21976,0.53981,0.21183,-0.20699,-0.24273,0.089101,-0.85664,0.4878,-0.34699,0.085868,-0.16,0.82278,1.1271,0.031772,-0.4226,-0.092781,0.57905,0.031286,0.3179,-0.094492,0.16994,-0.098073,0.30462,-0.70812,0.43355,-0.94114,0.37706,-0.64835,-0.65661,0.1808,1.0008,-0.0055337,-0.036892,0.2077,0.038882,-0.29749,0.19973,-0.19757,0.064581,0.34738,0.0784,0.88478,-0.25868,-0.044893,-0.181,-0.01775,-0.053176,0.15769,-0.066379,0.1468,0.26904,0.12713,-0.13097,-0.058112,0.025786,-0.012516,-0.012841,-0.61065,0.88449,-0.33438,0.31328,0.30988,-0.038489,-1.011,-0.75264,0.48514,-1.3031,1.3026,0.066077,2.3355,-1.1079,-0.16023,0.25857,-0.90393,-0.30536,-0.54514,0.033732,-0.70562,0.083449,-0.34842,0.2646,-0.25563,-0.094795,0.88468,0.38499,0.03702,0.026082,0.14399,-0.29664,-0.48841,0.46837,0.12502,-0.18752,3.3414,0.86937,-0.22564,1.0919,0.1308,0.26808,0.12161,0.25989,0.94893,-0.47401,-0.011743,0.25093,0.15522,-0.099051,-0.59012,0.40186,0.046889,0.18228,-0.16295,0.32007,-1.1776,0.12551,0.22831,0.098287,0.12569,0.10143,-0.26597,-0.076066,0.042622,-0.032465,-0.11116,-0.14056,-0.16116,-0.059506,0.315,0.14735,-0.099956,1.069,0.6068,0.21879
TCGA-JY-A6FD-01A-21-A41X-20,JY,A6FD,ESCA,Primary,91,0.11121,0.12256,-0.070459,-0.82165,-0.72204,0.25363,-0.23781,-0.32665,-0.75039,-0.87976,-0.3163,0.28919,-1.1448,1.217,-0.07268,0.13578,-0.8717,-0.70135,-0.48397,0.53883,-0.39358,-0.35417,-0.4151,0.10323,-0.33375,0.011529,-0.60578,-0.066565,0.078452,3.7966,1.5125,0.086833,0.94846,-0.15076,-0.3228,0.048224,0.10256,0.50748,0.26415,-0.38161,-0.068291,1.3079,0.44072,0.15453,-0.54466,0.21442,-0.10028,0.18281,-0.48883,1.3086,0.95735,0.019161,0.22217,-1.7162,-0.38653,-0.29492,-1.0258,0.007936,-0.7655,-0.93645,-0.099189,-0.043671,-0.21855,0.30236,-0.21552,0.53517,-0.51891,-0.26435,-0.39783,0.79469,-0.10829,-0.058219,-0.56639,0.039114,-0.01746,-0.01732,0.15382,0.67223,0.23993,0.27768,-0.086408,-0.07767,-0.39266,-0.15644,-0.14992,0.41261,0.21866,-0.12088,-0.16639,0.13608,0.55754,-0.15123,-0.11627,0.25376,0.14796,1.2661,0.37611,-0.056793,0.20839,-0.40229,0.19472,1.2172,0.12379,-0.097764,-0.12415,0.0098132,0.078769,-0.41893,0.69776,0.05508,0.4424,0.56949,-0.45953,0.39159,-0.20717,0.088184,-0.081893,-0.21963,0.26679,0.58425,0.28346,-0.13792,0.1616,-0.19214,0.092,0.83797,-0.53445,0.24872,0.66691,-0.27736,0.43727,0.056839,-0.22046,-0.038799,0.14987,-0.36138,0.28562,-0.18026,-0.21331,-0.15627,-0.21474,-0.012494,0.53787,-0.0059126,0.17067,0.50397,0.083493,-0.94708,-0.20077,0.57843,-1.2974,0.51091,0.089713,2.282,-0.042376,0.27044,0.42725,-0.13016,0.20212,-0.21373,-0.22575,0.22875,-0.068256,-0.2935,0.45016,-0.21632,0.093719,-0.044263,0.23576,-0.24123,-0.076014,-0.11172,-0.29243,-0.076853,-0.23639,0.1313,-0.40428,3.769,2.451,-0.33967,0.055144,0.16475,-0.084439,-0.0078934,-0.080529,3.6101,-0.23678,0.75733,0.05857,-0.21106,0.028753,-0.54251,-0.31234,-0.19118,0.076076,-0.1761,-0.028305,-1.0627,0.078043,-0.22463,0.19048,0.33035,0.12947,-0.053447,-0.024832,0.1105,-0.11008,0.36016,-0.12721,0.0062518,-0.27994,0.26183,0.39902,0.13664,0.75734,0.52432,1.0068
TCGA-JY-A6FA-01A-21-A41X-20,JY,A6FA,ESCA,Primary,91,0.014197,-0.30618,-0.27578,0.00070645,-0.75034,0.14625,0.41829,-0.64621,-1.216,-0.89803,-0.1012,0.47641,-1.4024,0.18257,0.58669,-0.42158,-0.61799,-0.0052754,-0.55252,-0.086191,0.13838,-0.45924,-0.28042,0.018182,-0.26126,0.01681,-0.77799,0.20722,0.037624,-0.17823,0.30703,0.16684,0.44946,0.12276,-0.20945,0.34776,0.2311,0.55107,0.13972,0.64841,-0.28876,0.78787,-0.062525,0.88423,-0.32203,0.36691,0.30426,-0.2642,0.10612,0.55553,0.60627,-0.1351,-0.076106,-1.6288,-0.43088,-0.18092,-0.72623,0.080828,-0.92365,-0.88301,0.040169,-0.23157,-0.42393,0.055038,-0.43223,0.09381,-0.86319,0.48188,0.22092,0.33803,0.1893,-0.049385,0.09314,0.074939,-0.056007,-0.4047,0.2716,0.10364,-0.005759,0.42848,0.016619,-0.11318,-0.45828,0.11673,-0.12519,0.11231,0.10383,-0.18199,-0.16514,0.098032,0.81362,0.0022243,0.20018,0.50145,0.061202,0.058111,-1.4381,0.086552,0.19938,-0.56616,0.70616,-0.049174,0.095516,-0.083326,0.018734,-0.011374,-0.29883,-0.0084842,0.97458,0.73298,0.5377,0.97317,0.18521,0.32092,-0.26218,0.11584,0.20283,0.15936,1.8996,0.23608,-0.04939,-0.75885,0.18002,0.873,-0.40975,-0.26326,0.0701,0.19134,0.53347,-0.13824,0.0082278,0.050658,-0.11445,0.49284,0.38346,-0.50788,-0.1884,0.173,-0.050361,-0.10217,-0.16498,-0.39929,0.54496,0.4371,0.2083,0.50721,1.8329,-1.3141,-0.28401,0.083385,-0.0075878,0.091096,0.0763,2.2398,-0.40468,0.067289,0.46843,-0.27709,0.16297,-0.60718,0.28032,-0.029862,0.95242,-0.31117,1.4786,-0.19334,-0.28539,1.6152,0.19476,-0.020481,0.22955,-0.068943,-0.42274,-0.4502,0.74383,0.14099,-0.30825,3.3766,0.37445,-0.57509,0.52767,0.053582,-0.22507,0.055883,-0.11046,1.161,-0.3896,0.8908,0.23435,-0.073353,-0.13003,-0.56421,0.5273,0.29096,0.19757,0.015909,0.68583,-0.40728,-0.013222,,0.50485,0.34742,0.033319,-0.20443,-0.080786,0.17897,-0.35677,0.13438,-0.45978,-0.51763,-0.18503,0.23388,-0.23019,-0.18416,-1.2293,0.22787,0.15633
TCGA-JY-A6F8-01A-21-A41X-20,JY,A6F8,ESCA,Primary,91,0.16632,1.2619,-0.17553,-0.85878,-1.3125,-1.0344,-0.63766,-1.5641,-1.1779,-1.0827,-0.029297,0.19387,-0.61058,-0.67192,-0.46675,-0.33106,0.15899,-0.56508,-0.27408,0.045192,-0.54333,-0.18831,-0.49354,-0.34052,0.017777,0.18068,-0.27429,-0.40626,0.23588,0.37203,1.2356,0.24154,0.68682,0.13446,-0.23304,-0.36157,-0.066572,0.9018,0.68186,0.27127,0.40733,0.89169,0.039726,-0.84961,0.13323,-0.5922,0.26214,-0.052375,-0.62202,-0.48512,0.20392,0.59282,0.0056672,-1.8092,0.055375,-0.52203,-0.77271,0.085683,-0.39118,-0.78298,-0.49086,-1.3272,-0.52249,-0.30187,0.0031592,0.29733,-1.1097,1.2259,0.37468,0.33273,0.061336,-0.53867,-0.32504,0.11693,-0.12569,-0.25838,-1.7443,0.56017,0.089378,0.71164,-0.6265,-0.57852,0.48163,-0.62446,-0.55752,-0.22157,0.26746,0.19914,0.10765,0.13713,0.1769,-0.043785,-0.56056,0.29759,-0.20956,-0.052274,-3.265,0.83901,0.30435,-0.64507,0.18601,0.29689,0.43341,0.00063774,0.17471,-0.10352,-0.29419,0.42006,0.31495,-0.17954,0.77758,-0.89716,-1.3363,0.096206,0.34532,0.56692,0.29414,0.49326,-0.27212,0.58612,-0.79789,-1.9272,0.28347,-0.59166,-0.31395,0.098289,0.56687,0.19243,0.11825,0.60643,-0.11879,-0.1027,-0.32829,0.30207,-0.039553,-0.99391,-0.52554,-0.13512,0.26361,0.4329,0.54493,0.23064,-1.6965,-0.89704,-0.10477,0.33848,0.073292,-1.0351,-1.3016,0.46302,-0.51112,0.24757,0.17758,1.1358,-0.78376,0.21177,0.2346,-0.35449,0.2777,0.71978,0.044944,-1.033,0.21978,-0.01577,0.76041,-0.24564,0.095491,-0.31434,0.2624,-0.037295,0.0035513,0.23781,1.0279,-0.19252,-1.2741,-0.19482,0.010491,-1.1558,0.43438,-1.3558,0.82948,0.60961,0.14988,0.1469,0.31039,-1.2177,-0.72345,-0.1957,0.14891,-0.2186,-0.060281,-0.86523,0.18091,-0.26279,0.32584,0.19607,0.22357,0.20895,0.081589,,0.2291,-0.2177,-0.95693,-0.039413,0.11273,1.0178,-0.26072,0.29768,0.26922,1.8157,0.7344,0.27225,0.052728,0.50306,-0.23764,0.062905,0.19743
TCGA-JY-A6FB-01A-21-A41X-20,JY,A6FB,ESCA,Primary,91,0.072458,0.08504,-0.20054,-0.25423,-2.3978,0.50189,0.96368,-1.4283,-1.0909,-0.9715,-0.25121,0.18408,-1.4538,0.50204,-1.4781,-1.0287,-0.20179,-0.23273,-0.039828,-0.0011359,-3.9201,-0.12063,-0.74422,-0.13528,-0.063101,0.22504,-0.061793,-0.56856,0.25483,0.75833,1.2183,0.64733,0.88549,0.084175,-0.44789,-0.42048,0.091313,0.61859,0.49034,0.4927,0.25177,0.72192,-0.0063629,0.10344,0.16117,-0.84669,-2.3104,0.015348,-2.3865,-0.24828,0.29961,0.34182,0.2287,-1.446,-0.43988,-0.10243,0.93731,0.33419,-1.8276,-0.74248,0.43674,-0.39531,-0.80238,-0.01265,0.028223,0.17795,-0.98769,0.43776,0.54322,0.26777,0.67839,-0.62279,-1.0964,0.16015,0.22995,0.52152,-0.019919,0.91155,0.24196,0.57375,-1.1724,-0.24183,0.027169,-0.37365,-0.44301,-0.073406,0.17396,0.12944,-0.039193,0.062089,0.37091,0.62666,-1.7948,0.33785,-0.15958,1.3899,-3.5384,0.25326,0.071326,-0.56917,0.35902,0.50999,0.63074,-0.043175,0.29898,-0.25809,-0.54089,-0.067746,0.96846,-0.054133,0.46668,0.67603,-0.4684,0.017526,-0.21068,0.25164,0.21812,0.28904,-0.42629,1.2504,0.35439,-2.0441,0.4153,-0.42003,-1.5258,-0.28382,0.14641,-0.010368,-0.35714,-0.72013,-0.10808,0.2003,-0.19188,0.21274,-0.15918,-2.8291,-0.88303,-1.2028,0.083101,-0.052343,-0.088522,-0.24748,-1.6114,0.4537,0.10385,0.24938,0.32321,-0.16571,-1.0637,1.6294,-0.2877,0.67401,0.32878,-0.18284,-0.02179,-0.21445,0.19041,-0.66824,0.088054,-0.52004,-0.034515,-1.2327,0.20515,-0.11656,0.90143,-0.36372,-1.2898,0.44883,0.39346,-0.069106,0.11236,0.072892,0.81717,-0.25515,0.29152,0.15936,-0.18442,0.2133,-0.067398,-2.7118,0.61991,0.3803,-0.27184,0.19566,0.14044,0.81851,0.25124,-0.30651,0.3184,0.12577,0.23709,-0.97816,0.37752,-1.1791,0.4581,0.19629,0.20803,-0.46541,0.22664,,0.64312,0.081175,0.0037525,0.046452,0.046224,0.43071,-0.10378,0.27168,-1.543,1.4874,-0.26431,0.37258,-0.096273,-0.40755,-0.66197,0.13706,0.33685
TCGA-JY-A6FE-01A-21-A41X-20,JY,A6FE,ESCA,Primary,91,0.16726,1.3609,0.22957,0.64682,-0.58071,-0.77184,0.15983,-0.26025,-1.1116,-1.1396,-0.79317,-1.4074,-1.0689,0.13707,0.35071,-0.27556,-0.38581,-0.83647,-0.12464,-0.2858,-1.6727,-0.058037,-0.35286,-0.32204,-0.1809,0.072141,-0.21661,0.053717,0.25104,1.0092,2.1838,-0.079263,0.85976,-0.019631,-0.26138,-0.38344,-0.6673,0.65628,0.21841,-1.1393,0.41411,1.0539,0.25175,0.098252,-0.38872,0.43255,-4.1598,-0.17524,-1.173,0.86107,-0.25754,0.26829,-0.15885,-1.7573,-0.059737,0.020233,2.5295,0.086365,-0.57492,-1.1716,-0.025917,-0.71623,-1.0058,-0.12473,-0.73629,0.22729,-0.16967,-0.72555,-0.00018248,0.88269,-0.15948,0.00088703,-0.29684,0.36776,0.17486,-0.19895,0.89563,0.93806,0.41327,0.63837,-0.28403,-0.080516,0.27127,0.26762,-0.12104,0.15165,0.18326,-0.50242,-0.038589,0.080791,-0.30782,-0.044098,-0.29776,0.57316,-0.15368,3.6898,1.6078,0.34496,-0.1067,0.53204,0.19837,1.129,1.1296,-0.036407,0.016517,-0.30432,-0.18166,-0.35116,1.3921,-1.2276,0.32906,-1.3885,-1.1446,0.016345,-0.17098,0.46653,0.041963,0.19165,-0.75807,-1.1949,-0.70424,-0.36298,0.50585,-0.32203,0.15182,0.1794,-0.25822,0.22355,-0.22077,0.14844,-0.16468,0.59296,-0.13028,0.14201,0.16044,-0.88689,-0.59461,-0.41754,0.48981,0.097161,0.11973,0.037469,0.28832,-0.43952,-0.12253,0.54997,0.96908,-0.94122,-0.84357,0.67185,-0.20831,0.76332,0.12395,0.17944,-1.0154,-0.028816,-0.22631,-2.2756,0.15762,-0.041587,-0.018387,-0.47497,0.46506,-0.31071,-1.5014,-0.17825,-0.15421,1.0313,0.54381,-0.36133,-0.73844,0.35219,0.01248,0.42857,-0.6696,0.24546,-0.17609,0.84269,-0.32291,0.52498,-0.21016,0.31538,-0.35415,0.3346,-0.010465,0.17801,,,-0.0094475,-0.45234,-0.55986,-0.8435,0.12025,0.064183,-0.15597,-0.27152,0.28316,-1.2446,-0.35987,,0.10214,0.49036,0.108,0.30229,0.14161,0.20332,0.58668,0.39002,0.13289,-0.11287,-0.51037,0.34894,0.0059182,0.20021,1.1642,0.039514,1.5345
TCGA-IG-A6QS-01A-21-A41Y-20,IG,A6QS,ESCA,Primary,91,0.15107,-0.03922,-0.38197,-1.2178,-2.3084,-0.50383,-0.21421,-1.4534,-1.0092,-0.88685,-0.41001,-0.41727,-1.5348,1.7195,-1.5895,0.80917,-0.58914,-0.43399,-0.26058,0.62538,-2.53,-0.11181,-0.32954,-0.14805,-0.084924,0.10978,1.1073,-0.49333,0.050292,1.5488,1.3425,0.60291,1.2447,0.4938,-0.46991,-0.37284,-0.032806,0.60279,0.4275,0.53807,-0.0054131,1.4398,0.38939,-0.45549,-0.028685,-1.0385,-1.9537,-0.13202,-1.5194,-0.23181,0.28488,0.32013,0.17773,-1.1986,-0.42606,-0.26478,0.53854,0.5981,-1.322,-0.62094,-0.33751,-0.96597,-1.0964,0.69157,1.1719,0.16313,-0.77639,-1.1378,0.62301,0.43891,0.20456,-0.46681,-0.72244,0.0037397,0.22438,-0.22368,0.48312,0.72608,0.69158,0.76664,-0.93102,-0.56969,0.59479,-0.45834,-0.44802,0.17198,0.16587,-0.33796,0.11768,-0.27989,-0.46444,0.78651,-1.2331,0.34459,-0.12778,3.9087,-2.6709,0.68486,-0.1596,0.36035,0.068776,-0.33095,0.16228,-0.073945,0.18607,-0.3217,-0.62613,-0.66351,1.3686,-1.0805,-0.33491,0.21792,-0.25467,0.021198,-0.57922,0.47632,0.21123,-0.1375,-0.030952,-1.1974,-0.14824,-1.8569,0.61075,-0.68476,-1.1195,-0.23178,-0.036223,-0.046937,-1.639,-0.37209,-0.08539,0.17203,0.081168,-0.11666,-0.53589,-2.2987,-0.56714,-0.62678,-0.10317,0.097416,-0.20839,-0.097489,-1.664,-0.36769,0.04878,0.39655,0.26702,-1.1515,-1.6474,1.5425,-0.33,-0.10969,0.49921,1.8849,-0.1417,0.16716,0.17763,-1.9407,-0.0096626,-0.36017,0.032608,-1.7437,0.098076,-0.30419,-0.47418,-0.39965,-2.3182,1.2706,0.68184,0.46679,0.3341,0.26596,-0.28345,0.17542,0.49347,-0.19458,-0.63739,2.1526,1.8014,-0.12529,-0.20485,0.46753,0.1364,0.43649,0.2165,1.6055,,,0.84589,0.23878,0.01563,-0.56565,0.67476,-0.41806,0.45282,0.03474,0.96538,-0.85339,0.74502,,0.26596,0.017684,-0.69557,1.4237,0.089753,0.56079,0.071098,0.27941,-0.78252,0.49006,0.063001,0.46536,-0.10856,-0.45507,-0.13757,0.069353,0.99489
TCGA-IC-A6RF-01A-21-A41Y-20,IC,A6RF,ESCA,Primary,91,0.043872,-0.23641,-0.29773,0.038349,-1.1838,-0.0036487,0.024333,-0.60565,0.21609,-0.081758,-0.33055,0.032412,-1.7311,-0.13139,-0.051591,-0.84494,-0.93202,0.030442,-0.57015,0.16665,-0.09858,-0.31552,-0.3336,-0.14637,0.19206,-0.00097048,-0.14123,-0.1574,0.047009,-0.22142,3.2823,0.26293,0.41868,0.42395,-0.56926,-0.13701,-0.21246,0.52902,-0.0087344,-0.42178,0.16055,-0.5302,0.17575,0.11116,-0.39101,-0.46521,0.37265,-0.51351,-0.51289,0.25001,0.88253,0.058105,0.24932,-1.4712,-0.70025,-0.37537,-0.86548,0.23822,-1.0499,-0.83328,-0.13822,0.21049,-0.29295,0.16384,0.0077309,0.22559,-0.64223,0.15468,0.47766,0.34965,0.069074,-0.13892,-0.45537,0.31827,0.12534,1.5136,0.23975,1.1833,0.12881,0.56461,-0.58147,-0.14597,0.084946,-0.030612,-0.41544,0.34141,0.23451,0.27692,-0.075469,0.012904,0.82636,0.20923,-0.27007,0.26626,-0.035835,0.73604,-1.0415,-0.20095,0.052443,-0.50472,0.36396,1.6843,0.70389,0.026105,0.11262,-0.14505,-0.27571,0.18523,0.849,-0.25124,-0.53604,0.17292,-0.55782,0.64671,-0.17481,0.31715,0.011425,-0.05543,0.90163,0.76545,0.63181,-0.49041,0.24541,-0.19584,-0.40035,0.22888,-0.3727,-0.15188,0.24165,-0.39904,0.13565,0.035538,-0.087553,0.34997,0.21939,-0.65524,-0.067984,-0.39213,0.17008,-0.08997,-0.52238,-0.68938,0.013719,0.18965,0.40976,0.086981,0.27924,-1.1246,0.11287,0.26257,0.058734,-0.25693,0.35208,1.6321,0.003125,-0.20259,-0.029843,0.7911,0.0027878,-0.48889,-0.091631,0.019555,0.0027434,-0.22224,1.1831,-0.14335,-1.1209,4.7879,0.63664,-0.09462,0.17486,-0.10642,-0.54174,0.41284,-1.7621,0.44383,-0.1714,2.0487,1.3659,-1.52,-0.48737,0.26632,0.0082901,0.55885,0.034386,2.0334,,,0.27881,0.042618,-0.26157,-0.77024,-0.18294,-0.70526,0.049106,-0.12413,0.078736,-0.73062,-0.17269,,0.20716,-0.025902,0.10243,-0.22729,0.14575,-0.14065,0.34228,-0.068924,-0.6418,-0.3644,-0.0055969,0.30714,0.10004,-0.52269,0.076559,0.87121,0.20962
TCGA-IC-A6RE-01A-21-A41Y-20,IC,A6RE,ESCA,Primary,91,0.0047934,-0.23933,0.17534,0.39966,-0.55575,0.61259,0.57192,-0.59842,-0.45415,-0.85402,-0.18984,0.33539,-1.3441,2.9633,-0.20238,-0.43694,-0.33306,-0.48596,-0.4517,0.029555,-1.8287,-0.28941,-0.56825,0.022799,-0.35212,0.070199,-0.54032,-0.48791,-0.018858,-0.09372,0.15887,0.085404,0.55465,0.19053,-0.11828,-0.13117,0.36051,0.64221,0.32373,2.2304,-0.21713,1.4708,-0.26857,1.8001,0.17427,-0.76444,-0.014239,-0.17052,-1.1287,-0.10466,0.34838,0.073598,0.25362,-1.7972,-0.44001,-0.093736,-0.97747,0.13767,-0.3824,-0.7296,-0.077038,0.64479,0.21093,0.28013,0.055359,0.14865,-1.2204,0.048966,0.18781,0.14293,0.015703,-0.18806,0.086915,0.30311,-0.15229,-0.098647,-0.38252,0.39943,0.10968,0.41562,-0.10082,0.022811,-0.37684,0.12071,-0.31636,0.30904,0.21563,0.097016,-0.052187,0.18056,0.9022,2.0026,-0.47352,0.20656,0.14233,-0.59418,-0.94362,0.48052,-0.19628,-0.43041,0.20627,0.30578,0.58949,-0.11883,-0.20007,0.10762,-0.15431,-0.13645,0.57467,1.0346,0.81914,1.3327,0.1995,-0.010764,0.15907,0.063451,0.027268,0.34579,0.52722,0.89721,0.87588,-0.096506,0.15255,0.15267,-0.42694,-0.069111,0.2226,0.11013,0.46273,-0.42254,0.58747,0.030207,0.14011,0.014707,0.3462,-1.065,-0.11476,-0.10999,-0.55435,-0.2736,-0.24589,-0.51936,-0.059398,-0.12712,0.30917,0.38652,0.032608,-1.2135,-0.0087633,0.13603,-0.36424,0.49218,0.11997,0.43008,-0.82664,-0.020904,0.27944,0.21361,-0.25414,-0.70379,0.29399,0.24248,-0.48488,-0.29452,0.73996,-0.1883,-0.10093,0.63617,0.34305,-0.27092,-0.045228,-0.30139,1.5829,0.11091,-0.65187,0.60295,-0.2791,1.3421,0.53671,-1.4235,0.03072,0.21223,-0.10573,-0.21465,0.10211,-0.79044,,,0.19011,-0.10057,0.19724,-0.66557,0.31977,-0.058308,0.23175,-0.099983,-0.01588,-0.39262,0.11063,-0.40579,0.69819,0.75338,-0.12378,-0.29991,0.11202,0.19041,0.44821,0.050328,-0.24678,-0.069857,-0.69866,0.22896,0.071015,-0.15156,1.7508,0.25918,0.079025
